targetDate,timestamp,blockNumber,reserve,symbol,liquidityIndex,currentLiquidityRate,variableBorrowIndex,currentVariableBorrowRate,currentStableBorrowRate,totalAToken,totalStableDebt,totalVariableDebt,price,date
2024-01-23T00:00:00Z,1705968000,19065670,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0405471971556304,0.0712833856783509,1.0548543662124819,0.0876452211066406,0.1365394122623749,587649636.060815,0.0,531162257.628927,0.99900067,2024-01-23
2024-01-24T00:00:00Z,1706054400,19072787,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0407166619812005,0.0452805832281532,1.0550457584350312,0.0579147414408412,0.1086098276272275,571843532.091402,0.0,496887775.179573,0.99885,2024-01-24
2024-01-25T00:00:00Z,1706140800,19079928,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0408468649907587,0.0461254727174696,1.0552131922002843,0.0584525592491511,0.1089683728327674,573037752.693665,0.0,502556210.17817,0.99949,2024-01-25
2024-01-26T00:00:00Z,1706227200,19087066,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0409832792702896,0.0455333021288108,1.0553874238367056,0.0580761327459631,0.108717421830642,584444405.780086,0.0,509263987.154281,0.99958893,2024-01-26
2024-01-27T00:00:00Z,1706313600,19094207,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0411062064082004,0.0455292390744943,1.0555476342399825,0.0580735415463903,0.1087156943642602,584150211.400051,0.0,508992431.638154,0.99942673,2024-01-27
2024-01-28T00:00:00Z,1706400000,19101333,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.041241107182778,0.0457524264896849,1.055721733203998,0.058215707750276,0.1088104718335173,578513264.175642,0.0,505322793.114231,0.99989445,2024-01-28
2024-01-29T00:00:00Z,1706486400,19108471,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0413745096553373,0.0466648298282641,1.0558927276985304,0.0587933164683954,0.1091955443122636,575003635.077845,0.0,507248517.975909,0.99993,2024-01-29
2024-01-30T00:00:00Z,1706572800,19115608,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0414974873055884,0.0410846475546253,1.0560559269084697,0.0551661782822459,0.1067774521881639,563377979.952786,0.0,466340934.771917,0.99979547,2024-01-30
2024-01-31T00:00:00Z,1706659200,19122759,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0416170444471669,0.0445203767932446,1.056217249415312,0.0574265242582945,0.1082843495055296,543217752.277675,0.0,468088630.601084,0.99981373,2024-01-31
2024-02-01T00:00:00Z,1706745600,19129888,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.041742273475828,0.0420646158068469,1.0563825631920214,0.0558202245353227,0.1072134830235484,565300852.293467,0.0,473491926.381771,0.99933402,2024-02-01
2024-02-02T00:00:00Z,1706832000,19137015,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0418626676432945,0.0424649807553696,1.0565430261805824,0.0560852398588735,0.1073901599059157,561564103.286705,0.0,472602520.158116,0.99900023,2024-02-02
2024-02-03T00:00:00Z,1706918400,19144138,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0419849155141834,0.0424315977586417,1.0567065468442995,0.0560631903788479,0.1073754602525652,561922192.715341,0.0,472723934.33084,0.99942289,2024-02-03
2024-02-04T00:00:00Z,1707004800,19151255,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0421052319526367,0.0428911651872879,1.0568675153800604,0.0563659768584428,0.1075773179056285,561738782.200727,0.0,475128242.074634,0.99957898,2024-02-04
2024-02-05T00:00:00Z,1707091200,19158366,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0422291857450803,0.0432192835405317,1.0570322066302704,0.056581166569891,0.1077207777132607,564943249.216414,0.0,479668059.535607,0.99969265,2024-02-05
2024-02-06T00:00:00Z,1707177600,19165489,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0423546737437537,0.0442576663540995,1.0571979028228005,0.0572568393806296,0.1081712262537531,559285062.777766,0.0,480542934.87709,0.999026,2024-02-06
2024-02-07T00:00:00Z,1707264000,19172614,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.042480182931804,0.0438389189142785,1.0573624818170198,0.0569853255407354,0.1079902170271569,558079976.776483,0.0,477240638.69056,0.99884509,2024-02-07
2024-02-08T00:00:00Z,1707350400,19179746,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0426098225705984,0.0447775221389958,1.0575308275124542,0.0575921304674299,0.1083947536449532,555489513.048424,0.0,480091254.23864,0.99938676,2024-02-08
2024-02-09T00:00:00Z,1707436800,19186866,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0428182624892124,0.1027728140310265,1.0577906108032764,0.1256577354912456,0.1730314260715958,550817011.270854,0.0,500793607.595127,0.99983,2024-02-09
2024-02-10T00:00:00Z,1707523200,19194000,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0431553387128876,0.1076778938425771,1.0582073159222487,0.1315414972385237,0.1786798373489828,545324693.596405,0.0,496248297.693006,1.00004,2024-02-10
2024-02-11T00:00:00Z,1707609600,19201122,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0434103758388524,0.1011293700325119,1.0585243088561997,0.1236841525672141,0.1711367864645256,550042160.853164,0.0,499976357.706108,1.00068,2024-02-11
2024-02-12T00:00:00Z,1707696000,19208242,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0437845652080344,0.1305136321217635,1.0589854396082417,0.1588034478284731,0.2048513099153342,552330212.111112,0.0,504662671.135072,1.00053046,2024-02-12
2024-02-13T00:00:00Z,1707782400,19215377,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0441009694949044,0.0953974319264669,1.0593772982403291,0.1167919636204635,0.164520285075645,553976959.342789,0.0,503078454.681604,1.00001,2024-02-13
2024-02-14T00:00:00Z,1707868800,19222505,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.044332890578039,0.1012333694454531,1.0596658461846207,0.1238090769088809,0.1712567138325257,556264533.910593,0.0,505687847.224207,1.00024218,2024-02-14
2024-02-15T00:00:00Z,1707955200,19229624,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0446391902552157,0.0593141217360483,1.0600451898322252,0.0730856261656761,0.1225622011190491,567287590.423888,0.0,511879910.368644,1.00021922,2024-02-15
2024-02-16T00:00:00Z,1708041600,19236754,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0449632403033304,0.1064871667099748,1.060445811400502,0.1301141068915214,0.1773095426158606,570994838.683559,0.0,519585448.754085,1.00079,2024-02-16
2024-02-17T00:00:00Z,1708128000,19243884,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0452203790461883,0.0901821834741675,1.0607652074845182,0.1105091080212858,0.1584887437004344,570786471.52591,0.0,517555723.134846,1.00042,2024-02-17
2024-02-18T00:00:00Z,1708214400,19250997,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0454207362263892,0.0616102771611511,1.06101499765979,0.0758835081515018,0.1252481678254417,567269035.503271,0.0,511758242.808324,1.00037139,2024-02-18
2024-02-19T00:00:00Z,1708300800,19258093,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.045626355295649,0.095779927093219,1.061271618253205,0.1172523101458331,0.1649622177399998,566867827.338252,0.0,514533757.436518,1.00021,2024-02-19
2024-02-20T00:00:00Z,1708387200,19265202,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0458553385580467,0.0747114467095662,1.0615568143084417,0.0918038042993355,0.1405316521273621,572172005.159393,0.0,517419126.089775,1.00019,2024-02-20
2024-02-21T00:00:00Z,1708473600,19272340,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.046067264510535,0.0484989081554313,1.061820985818134,0.0599375651425475,0.1099583767616983,574706127.392065,0.0,516746739.382547,1.00012435,2024-02-21
2024-02-22T00:00:00Z,1708560000,19279457,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0462115168463393,0.0435215185733168,1.0620072870107644,0.0567786596408902,0.1078524397605935,611144452.643126,0.0,520554050.294513,1.00013,2024-02-22
2024-02-23T00:00:00Z,1708646400,19286582,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0463419633331925,0.0463355521738256,1.0621764869668473,0.0585855197466667,0.1090570131644445,610108200.285635,0.0,536216303.154281,0.99962,2024-02-23
2024-02-24T00:00:00Z,1708732800,19293722,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0464758058009995,0.0477918477279343,1.062347018803414,0.0594990493095131,0.1096660328730087,609869651.130705,0.0,544302297.927006,0.99976627,2024-02-24
2024-02-25T00:00:00Z,1708819200,19300883,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0466133113723999,0.0474886944332966,1.0625208307271448,0.0593100418911762,0.1095400279274508,618718761.940598,0.0,550453842.354221,0.99983394,2024-02-25
2024-02-26T00:00:00Z,1708905600,19308029,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.04677060726234,0.0549706523669211,1.0627184054695544,0.0677868040245853,0.1174753318636018,619064740.22695,0.0,557820612.268514,0.99996313,2024-02-26
2024-02-27T00:00:00Z,1708992000,19315169,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0470434041077172,0.0909549484951158,1.0630566799860586,0.1114407855662688,0.159383154143618,622402208.51675,0.0,564467410.019282,0.99983,2024-02-27
2024-02-28T00:00:00Z,1709078400,19322319,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0473755890374568,0.0935312444363395,1.0634677309467373,0.1145450621388784,0.1623632596533233,625061944.63094,0.0,567157653.640309,1.0006188,2024-02-28
2024-02-29T00:00:00Z,1709164800,19329464,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0476977911983605,0.1421941339951974,1.0638663956107444,0.1726662884114867,0.2181596368750273,635242455.968141,0.0,581337071.653732,1.00049935,2024-02-29
2024-03-01T00:00:00Z,1709251200,19336606,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0480026608895523,0.0422027328545757,1.0642455279400005,0.0559117908816933,0.1072745272544622,720740759.096565,0.0,604555913.021729,1.0002,2024-03-01
2024-03-02T00:00:00Z,1709337600,19343771,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0481954691328215,0.1069719966937563,1.0644889832651512,0.130695370106722,0.1778675553024531,706449437.712537,0.0,642467248.512341,1.0005251,2024-03-02
2024-03-03T00:00:00Z,1709424000,19350919,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0485979070503881,0.1232693588030389,1.064985090100807,0.1501780579381061,0.1965709356205818,700631731.698003,0.0,639024017.259056,1.00096566,2024-03-03
2024-03-04T00:00:00Z,1709510400,19358079,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0489758775511884,0.1301206728021266,1.065451652755472,0.1583361157641899,0.2044026711336223,701255082.598175,0.0,640380600.947229,1.00042,2024-03-04
2024-03-05T00:00:00Z,1709596800,19365246,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0493963643424908,0.1289180563839691,1.0659698076656212,0.1569055007999682,0.2030292807679695,705364575.243831,0.0,644026984.540992,1.0005361,2024-03-05
2024-03-06T00:00:00Z,1709683200,19372410,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0498420637733024,0.0842918022735845,1.0665172281687005,0.1033991482444726,0.1516631823146937,710482030.199004,0.0,643660021.899574,1.00050783,2024-03-06
2024-03-07T00:00:00Z,1709769600,19379573,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0502886928695196,0.131198348732418,1.0670642878202472,0.1596176072105428,0.205632902922121,701151844.561556,0.0,640495430.91164,1.00032,2024-03-07
2024-03-08T00:00:00Z,1709856000,19386733,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.050652917340902,0.1597616015588,1.067514270390065,0.1934137236418054,0.2380771746961332,711435757.637678,0.0,653119382.1967,1.00048,2024-03-08
2024-03-09T00:00:00Z,1709942400,19393821,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0511263557096688,0.1233160200449884,1.068092650898561,0.1502336832284766,0.1966243358993376,721561849.893233,0.0,658090999.813769,1.00115149,2024-03-09
2024-03-10T00:00:00Z,1710028800,19400981,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.051406838085726,0.1142896008910993,1.0684410823715744,0.139456677985703,0.1862784108662749,728458233.200244,0.0,663355578.024845,1.00241,2024-03-10
2024-03-11T00:00:00Z,1710115200,19408133,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0518954358403323,0.1502415575230603,1.0690385506774391,0.1821855606643146,0.227298138237742,730625412.750284,0.0,669524322.493335,1.00206,2024-03-11
2024-03-12T00:00:00Z,1710201600,19415285,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0523842182021204,0.1549910278876794,1.0696386204631791,0.1877916580324964,0.2326799917111966,749240304.356039,0.0,687175502.035814,1.00059,2024-03-12
2024-03-13T00:00:00Z,1710288000,19422438,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.052912776999044,0.0955392834713041,1.0702806916684078,0.1169626941366946,0.1646841863712268,727594262.270596,0.0,660489876.597169,1.00025166,2024-03-13
2024-03-14T00:00:00Z,1710374400,19429555,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0532701464462144,0.2052274501531981,1.0707218514162795,0.2465531112983212,0.2890909868463883,770302751.470322,0.0,712591096.07251,1.00056,2024-03-14
2024-03-15T00:00:00Z,1710460800,19436644,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0538177570599712,0.1393201907389334,1.0713918681401677,0.1692604612480151,0.2148900427980945,774013422.320111,0.0,708085116.408573,1.00061,2024-03-15
2024-03-16T00:00:00Z,1710547200,19443767,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.054077047652566,0.0483832054595454,1.0717142122654544,0.0598660266357432,0.1099106844238288,806136237.530815,0.0,723905210.959757,0.9991196,2024-03-16
2024-03-17T00:00:00Z,1710633600,19450869,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.054338870456088,0.0566831268391959,1.0720399946932155,0.0698769216952215,0.1194818448274127,813558710.724349,0.0,733296896.903763,0.99999,2024-03-17
2024-03-18T00:00:00Z,1710720000,19457982,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0546314986825256,0.1485628001243603,1.0724030975958292,0.1802018856187044,0.2253938101939562,822326783.538982,0.0,753319907.945004,0.9988,2024-03-18
2024-03-19T00:00:00Z,1710806400,19465095,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0549474910777188,0.1200706707457693,1.0727950754885585,0.1463627601384264,0.1929082497328894,830436690.348074,0.0,757028578.381145,0.9992457,2024-03-19
2024-03-20T00:00:00Z,1710892800,19472214,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0552902253196592,0.0873060490898815,1.073218553489752,0.1070393116362893,0.1551577391708377,802462128.274195,0.0,727346017.810703,0.99920381,2024-03-20
2024-03-21T00:00:00Z,1710979200,19479340,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0555036139575307,0.0737646256667889,1.0734858363151447,0.0906557181839258,0.1394294894565688,845330335.8156,0.0,764366077.679661,0.9996391,2024-03-21
2024-03-22T00:00:00Z,1711065600,19486456,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0557773296605661,0.0701360946634469,1.0738259012138671,0.0862523159232584,0.135202223286328,849829275.409826,0.0,767956754.970612,1.00038664,2024-03-22
2024-03-23T00:00:00Z,1711152000,19493590,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0559836063565688,0.0466125547812056,1.0740847651464045,0.058760376408298,0.1091735842721986,874489886.985228,0.0,770782964.027044,1.00006,2024-03-23
2024-03-24T00:00:00Z,1711238400,19500710,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0561417256617796,0.0784322502835357,1.074284342942537,0.0963118262802241,0.1448593532290151,888323559.637161,0.0,803808018.712092,1.00008791,2024-03-24
2024-03-25T00:00:00Z,1711324800,19507815,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.056321986410574,0.0648783002682677,1.0745104374885246,0.0798616763652753,0.1290672093106643,897160831.199591,0.0,809852092.062263,1.00005695,2024-03-25
2024-03-26T00:00:00Z,1711411200,19514905,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0566603796995655,0.0984025811850546,1.0749295922565791,0.1204071203648577,0.1679908355502634,913499741.460166,0.0,829568274.050455,1.0003866,2024-03-26
2024-03-27T00:00:00Z,1711497600,19522002,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0569373251330356,0.0723565386545581,1.075274089747776,0.0889476052285146,0.1377897010193741,928597244.249028,0.0,839406172.387091,1.00001478,2024-03-27
2024-03-28T00:00:00Z,1711584000,19528923,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.057248682251684,0.1299758200560275,1.0756596233864897,0.1581638319953336,0.2042372787155202,933180982.835548,0.0,852190567.741835,0.99987689,2024-03-28
2024-03-29T00:00:00Z,1711670400,19535951,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0575233000198128,0.0481578235451998,1.076001505531457,0.0597264278902842,0.1098176185935228,970777659.336226,0.0,869852173.116833,0.99940309,2024-03-29
2024-03-30T00:00:00Z,1711756800,19543073,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.057798265075722,0.090003122006204,1.0763434261288984,0.1102931882429842,0.1582814607132648,964693697.013023,0.0,874697319.206353,1.00008774,2024-03-30
2024-03-31T00:00:00Z,1711843200,19550182,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0581438843784892,0.0867170508930418,1.0767715870295893,0.1063283081699643,0.1544751758431657,966504220.286573,0.0,875859893.61573,1.00066,2024-03-31
2024-04-01T00:00:00Z,1711929600,19557288,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0584086526539689,0.0423717035417694,1.077103631139421,0.0560236084771209,0.1073490723180806,1051644471.052541,0.0,883809688.5529,1.00016,2024-04-01
2024-04-02T00:00:00Z,1712016000,19564408,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0585548725075749,0.0677438568927466,1.0772904138008093,0.0833461232455641,0.1324122783157415,993773604.077234,0.0,897563696.232986,1.0001379,2024-04-02
2024-04-03T00:00:00Z,1712102400,19571531,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0588098563473594,0.0482659314686141,1.0776078344135478,0.0597934292615861,0.1098622861743907,1004827917.27478,0.0,901329140.985201,0.99975732,2024-04-03
2024-04-04T00:00:00Z,1712188800,19578682,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0589981062094949,0.0663418321229224,1.0778438373375165,0.0816417380613855,0.1307760685389301,1017414717.454668,0.0,918725435.632652,1.00053631,2024-04-04
2024-04-05T00:00:00Z,1712275200,19585828,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.059250657294447,0.0990757951821972,1.0781582335989772,0.1212164713875431,0.1687678125320414,1016748930.956792,0.0,923514389.664006,1.00001846,2024-04-05
2024-04-06T00:00:00Z,1712361600,19592970,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0595497415571773,0.0635213408221678,1.07853015571261,0.0782104093747143,0.1274819929997257,1013757606.743398,0.0,914848383.552568,1.00027939,2024-04-06
2024-04-07T00:00:00Z,1712448000,19600113,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0597416277543195,0.0790903144104174,1.0787704839015293,0.0971085040161278,0.1456241638554827,1020654972.413716,0.0,923663371.442451,1.00031562,2024-04-07
2024-04-08T00:00:00Z,1712534400,19607241,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0599288091117316,0.0624993647938852,1.0790051050944367,0.0769662534789912,0.1262876033398316,1038883419.610947,0.0,937387166.184752,1.0003,2024-04-08
2024-04-09T00:00:00Z,1712620800,19614375,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0601582843732804,0.1114878577182473,1.0792908782965724,0.136104778800172,0.1830605876481651,1053605013.73669,0.0,959003517.164808,0.99972779,2024-04-09
2024-04-10T00:00:00Z,1712707200,19621517,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0604484931661224,0.0486569572176777,1.079651538045474,0.0600696973014587,0.1100669094094003,1063325589.450756,0.0,957096252.454888,1.000075,2024-04-10
2024-04-11T00:00:00Z,1712793600,19628668,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0607097914347512,0.0947853845496882,1.0799783629743878,0.1172050009751205,0.1690683336583735,1062059740.121093,0.0,954345139.293485,0.99960088,2024-04-11
2024-04-12T00:00:00Z,1712880000,19635809,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0609787121575753,0.0926399525833566,1.0803195063868425,0.1158709630776599,0.1686236543592199,1067837252.709252,0.0,948642305.460798,0.99994,2024-04-12
2024-04-13T00:00:00Z,1712966400,19642952,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.061254448666449,0.0954936828741503,1.0806680660332788,0.1176421020921484,0.1692140340307161,1051370273.823798,0.0,948259963.160317,0.99973085,2024-04-13
2024-04-14T00:00:00Z,1713052800,19650066,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0616311437056216,0.2163983702905447,1.0811316056047828,0.257256749595981,0.3017664796121417,956029923.143525,0.0,893586990.344588,1.00029,2024-04-14
2024-04-15T00:00:00Z,1713139200,19657200,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,1.0619759669708513,0.0934023947063049,1.0815561018332738,0.1163468046099365,0.1687822682033121,970351071.738313,0.0,865616573.998289,1.00054,2024-04-15
