timestamp,date,hour,liquidityIndex,variableBorrowIndex,liquidity_growth_factor,borrow_growth_factor,liquidity_apy_hourly,borrow_apy_hourly,liquidity_ccr_hourly,borrow_ccr_hourly,currentLiquidityRate,currentVariableBorrowRate,totalAToken,totalVariableDebt,utilization_rate,oracle_price_usd,source
2024-05-12 16:00:00+00:00,2024-05-12,16,1.0005410067268008,1.0049360836551233,1.0000000029701777,1.000000328410311,2.6019094748308547e-05,0.002881016024283145,2.6018756257534254e-05,0.0028768738514873926,1.40369429193e-05,0.0030427367484768,985701.0254060276,5350.223890731087,0.0054278363853047995,3409.5975845633334,aave_hourly_interpolated
2024-05-12 17:00:00+00:00,2024-05-12,17,1.0005410096985856,1.004936413686387,1.0000000029701779,1.0000003284102035,2.6019096693419286e-05,0.0028810150801377166,2.6018758202594385e-05,0.0028768729100542476,1.40369429193e-05,0.0030427367484768,985695.9758175515,5350.225348195766,0.005427865669998507,3410.6251758854164,aave_hourly_interpolated
2024-05-12 18:00:00+00:00,2024-05-12,18,1.0005410126703704,1.0049367437176504,1.0000000029701779,1.0000003284100953,2.6019096693419286e-05,0.0028810141301398584,2.6018758202594385e-05,0.0028768719627854846,1.40369429193e-05,0.0030427367484768,985690.9262290754,5350.226805660445,0.005427894954992259,3411.6527672075,aave_hourly_interpolated
2024-05-12 19:00:00+00:00,2024-05-12,19,1.000541015642155,1.004937073748914,1.0000000029701777,1.0000003284099876,2.6019094748308547e-05,0.002881013184043546,2.6018756257534254e-05,0.0028768710194070585,1.40369429193e-05,0.0030427367484768,985685.8766405995,5350.228263125125,0.00542792424028606,3412.6803585295834,aave_hourly_interpolated
2024-05-12 20:00:00+00:00,2024-05-12,20,1.0005410186139398,1.0049374037801775,1.0000000029701779,1.0000003284098797,2.6019096693419286e-05,0.0028810122359965717,2.6018758202594385e-05,0.002876870074083573,1.40369429193e-05,0.0030427367484768,985680.8270521234,5350.229720589804,0.005427953525879915,3413.7079498516664,aave_hourly_interpolated
2024-05-12 21:00:00+00:00,2024-05-12,21,1.0005410215857247,1.0049377338114411,1.0000000029701779,1.000000328409772,2.6019096693419286e-05,0.0028810112899002593,2.6018758202594385e-05,0.0028768691307051453,1.40369429193e-05,0.0030427367484768,985675.7774636473,5350.231178054483,0.005427982811773829,3414.73554117375,aave_hourly_interpolated
2024-05-12 22:00:00+00:00,2024-05-12,22,1.0005410245575095,1.0049380638427046,1.0000000029701779,1.000000328409664,2.6019096693419286e-05,0.0028810103399026232,2.6018758202594385e-05,0.0028768681834366,1.40369429193e-05,0.0030427367484768,985670.7278751712,5350.232635519163,0.005428012097967806,3415.7631324958334,aave_hourly_interpolated
2024-05-12 23:00:00+00:00,2024-05-12,23,1.000541027529294,1.0049383938739682,1.0000000029701777,1.0000003284095562,2.6019094748308547e-05,0.002881009393806311,2.6018756257534254e-05,0.0028768672400581704,1.40369429193e-05,0.0030427367484768,985665.6782866953,5350.234092983842,0.00542804138446185,3416.7907238179164,aave_hourly_interpolated
2024-05-13 00:00:00+00:00,2024-05-13,0,1.000541030501079,1.0049387239052316,1.0000000029701779,1.0000003284094483,2.6019096693419286e-05,0.0028810084457593366,2.6018758202594385e-05,0.002876866294734681,1.40390772525e-05,0.003042806779149,985660.6286982192,5350.235550448521,0.005428070671255968,3417.81831514,aave_hourly_interpolated
2024-05-13 01:00:00+00:00,2024-05-13,1,1.0005410331525413,1.0049390838293932,1.0000000026500286,1.0000003581553314,2.3214520316949816e-05,0.003142367057760387,2.321425086414318e-05,0.0031374401411528715,1.40390772525e-05,0.003042806779149,986357.9650249109,5350.237323550174,0.0054242349261254775,3418.72179411625,aave_hourly_interpolated
2024-05-13 02:00:00+00:00,2024-05-13,2,1.0005410358040034,1.0049394437535548,1.0000000026500284,1.000000358155203,2.3214518371839077e-05,0.003142365929953872,2.3214248919077596e-05,0.0031374390168792364,1.40390772525e-05,0.003042806779149,987055.3013516025,5350.239096651827,0.005420404600761066,3419.6252730925,aave_hourly_interpolated
2024-05-13 03:00:00+00:00,2024-05-13,3,1.0005410384554658,1.0049398036777162,1.0000000026500286,1.0000003581550745,2.3214520316949816e-05,0.003142364800196251,2.321425086414318e-05,0.003137437890660606,1.40390772525e-05,0.003042806779149,987752.6376782942,5350.240869753479,0.0054165796836839475,3420.52875206875,aave_hourly_interpolated
2024-05-13 04:00:00+00:00,2024-05-13,4,1.0005410411069282,1.0049401636018778,1.0000000026500286,1.0000003581549464,2.3214520316949816e-05,0.0031423636743408423,2.321425086414318e-05,0.0031374367683319627,1.40390772525e-05,0.003042806779149,988449.974004986,5350.2426428551325,0.00541276016344773,3421.4322310449998,aave_hourly_interpolated
2024-05-13 05:00:00+00:00,2024-05-13,5,1.0005410437583904,1.0049405235260394,1.0000000026500284,1.0000003581548182,2.3214518371839077e-05,0.0031423625484856554,2.3214248919077596e-05,0.003137435646003539,1.40390772525e-05,0.003042806779149,989147.3103316777,5350.244415956785,0.0054089460286383005,3422.3357100212497,aave_hourly_interpolated
2024-05-13 06:00:00+00:00,2024-05-13,6,1.0005410464098528,1.004940883450201,1.0000000026500286,1.00000035815469,2.3214520316949816e-05,0.0031423614206791406,2.321425086414318e-05,0.003137434521729899,1.40390772525e-05,0.003042806779149,989844.6466583693,5350.246189058438,0.005405137267873712,3423.2391889974997,aave_hourly_interpolated
2024-05-13 07:00:00+00:00,2024-05-13,7,1.0005410490613151,1.0049412433743625,1.0000000026500286,1.0000003581545616,2.3214520316949816e-05,0.0031423602928726257,2.321425086414318e-05,0.003137433397456258,1.40390772525e-05,0.003042806779149,990541.982985061,5350.2479621600905,0.005401333869804063,3424.14266797375,aave_hourly_interpolated
2024-05-13 08:00:00+00:00,2024-05-13,8,1.0005410517127773,1.0049416032985239,1.0000000026500284,1.0000003581544332,2.3214518371839077e-05,0.003142359165066111,2.3214248919077596e-05,0.003137432273182615,1.40390772525e-05,0.003042806779149,991239.3193117527,5350.249735261743,0.005397535823111398,3425.04614695,aave_hourly_interpolated
2024-05-13 09:00:00+00:00,2024-05-13,9,1.0005410543642397,1.0049419632226855,1.0000000026500286,1.000000358154305,2.3214520316949816e-05,0.003142358039210924,2.321425086414318e-05,0.0031374311508541863,1.40390772525e-05,0.003042806779149,991936.6556384444,5350.251508363396,0.0053937431165095836,3425.94962592625,aave_hourly_interpolated
2024-05-13 10:00:00+00:00,2024-05-13,10,1.000541057015702,1.004942323146847,1.0000000026500286,1.0000003581541768,2.3214520316949816e-05,0.003142356911404409,2.321425086414318e-05,0.0031374300265805412,1.40390772525e-05,0.003042806779149,992633.991965136,5350.2532814650485,0.0053899557387442,3426.8531049025,aave_hourly_interpolated
2024-05-13 11:00:00+00:00,2024-05-13,11,1.0005410596671642,1.0049426830710086,1.0000000026500284,1.0000003581540486,2.3214518371839077e-05,0.0031423557855492223,2.3214248919077596e-05,0.0031374289042521105,1.40390772525e-05,0.003042806779149,993331.3282918277,5350.255054566702,0.005386173678592433,3427.75658387875,aave_hourly_interpolated
2024-05-13 12:00:00+00:00,2024-05-13,12,1.0005410623186266,1.0049430429951702,1.0000000026500286,1.0000003581539203,2.3214520316949816e-05,0.0031423546577427075,2.321425086414318e-05,0.003137427779978463,1.40390772525e-05,0.003042806779149,994028.6646185194,5350.256827668354,0.005382396924862961,3428.660062855,aave_hourly_interpolated
2024-05-13 13:00:00+00:00,2024-05-13,13,1.000541064970089,1.0049434029193316,1.0000000026500286,1.0000003581537917,2.3214520316949816e-05,0.0031423535279850867,2.321425086414318e-05,0.0031374266537598197,1.40390772525e-05,0.003042806779149,994726.0009452112,5350.2586007700065,0.005378625466395842,3429.56354183125,aave_hourly_interpolated
2024-05-13 14:00:00+00:00,2024-05-13,14,1.0005410676215512,1.0049437628434932,1.0000000026500284,1.0000003581536636,2.3214518371839077e-05,0.0031423524021299,2.3214248919077596e-05,0.003137425531431385,1.40390772525e-05,0.003042806779149,995423.3372719028,5350.26037387166,0.005374859292062408,3430.4670208075,aave_hourly_interpolated
2024-05-13 15:00:00+00:00,2024-05-13,15,1.0005410702730135,1.0049441227676548,1.0000000026500286,1.0000003581535355,2.3214520316949816e-05,0.003142351276274491,2.321425086414318e-05,0.0031374244091027276,1.40390772525e-05,0.003042806779149,996120.6735985945,5350.262146973312,0.005371098390765154,3431.37049978375,aave_hourly_interpolated
2024-05-13 16:00:00+00:00,2024-05-13,16,1.000541072924476,1.0049444826918164,1.0000000026500286,1.0000003581534072,2.3214520316949816e-05,0.003142350148468198,2.321425086414318e-05,0.0031374232848292963,1.40390772525e-05,0.003042806779149,996818.0099252862,5350.263920074965,0.005367342751437627,3432.27397876,aave_hourly_interpolated
2024-05-13 17:00:00+00:00,2024-05-13,17,1.000541075575938,1.0049448426159777,1.0000000026500282,1.0000003581532786,2.3214516426728338e-05,0.0031423490187103553,2.321424697401201e-05,0.003137422158610427,1.40390772525e-05,0.003042806779149,997515.3462519778,5350.265693176618,0.005363592363044319,3433.17745773625,aave_hourly_interpolated
2024-05-13 18:00:00+00:00,2024-05-13,18,1.0005410782274005,1.0049452025401393,1.0000000026500284,1.0000003581531507,2.3214518371839077e-05,0.0031423478948064965,2.3214248919077596e-05,0.0031374210382272023,1.40390772525e-05,0.003042806779149,998212.6825786695,5350.267466278271,0.005359847214580561,3434.0809367125,aave_hourly_interpolated
2024-05-13 19:00:00+00:00,2024-05-13,19,1.0005410808788628,1.004945562464301,1.0000000026500284,1.0000003581530224,2.3214518371839077e-05,0.0031423467669999816,2.3214248919077596e-05,0.003137419913953546,1.40390772525e-05,0.003042806779149,998910.0189053612,5350.269239379923,0.00535610729507241,3434.9844156887502,aave_hourly_interpolated
2024-05-13 20:00:00+00:00,2024-05-13,20,1.000541083530325,1.0049459223884625,1.0000000026500282,1.000000358152894,2.3214516426728338e-05,0.0031423456391934668,2.321424697401201e-05,0.003137418789679888,1.40390772525e-05,0.003042806779149,999607.355232053,5350.271012481576,0.005352372593576547,3435.887894665,aave_hourly_interpolated
2024-05-13 21:00:00+00:00,2024-05-13,21,1.0005410861817874,1.004946282312624,1.0000000026500284,1.000000358152766,2.3214518371839077e-05,0.00314234451333828,2.3214248919077596e-05,0.0031374176673514445,1.40390772525e-05,0.003042806779149,1000304.6915587446,5350.272785583229,0.005348643099180171,3436.79137364125,aave_hourly_interpolated
2024-05-13 22:00:00+00:00,2024-05-13,22,1.0005410888332498,1.0049466422367854,1.0000000026500284,1.0000003581526373,2.3214518371839077e-05,0.003142343383580659,2.3214248919077596e-05,0.00313741654113279,1.40390772525e-05,0.003042806779149,1001002.0278854363,5350.274558684881,0.005344918801000886,3437.6948526175,aave_hourly_interpolated
2024-05-13 23:00:00+00:00,2024-05-13,23,1.000541091484712,1.004947002160947,1.0000000026500282,1.0000003581525092,2.3214516426728338e-05,0.0031423422577252502,2.321424697401201e-05,0.0031374154188041226,1.40390772525e-05,0.003042806779149,1001699.364212128,5350.276331786535,0.005341199688186601,3438.59833159375,aave_hourly_interpolated
2024-05-14 00:00:00+00:00,2024-05-14,0,1.0005410941361743,1.0049473620851086,1.0000000026500284,1.000000358152381,2.3214518371839077e-05,0.0031423411318700634,2.3214248919077596e-05,0.003137414296475675,1.37636969481e-05,0.003033748430831,1002396.7005388197,5350.278104888187,0.005337485749915423,3439.50181057,aave_hourly_interpolated
2024-05-14 01:00:00+00:00,2024-05-14,1,1.0005410965790857,1.0049477223318328,1.0000000024415903,1.0000003584732273,2.1388559412471864e-05,0.003145160579776096,2.1388330680496487e-05,0.0031402249085176973,1.37636969481e-05,0.003033748430831,1002251.6538355027,5361.546715217513,0.00534950148967027,3436.22150049875,aave_hourly_interpolated
2024-05-14 02:00:00+00:00,2024-05-14,2,1.0005410990219972,1.0049480825785568,1.0000000024415903,1.0000003584730988,2.1388559412471864e-05,0.0031451594500151447,2.1388330680496487e-05,0.0031402237822988842,1.37636969481e-05,0.003033748430831,1002106.6071321857,5372.8153255468405,0.00536152070778446,3432.9411904275003,aave_hourly_interpolated
2024-05-14 03:00:00+00:00,2024-05-14,3,1.0005411014649086,1.004948442825281,1.0000000024415903,1.0000003584729704,2.1388559412471864e-05,0.0031451583222055213,2.1388330680496487e-05,0.00314022265802528,1.37636969481e-05,0.003033748430831,1001961.5604288687,5384.083935876167,0.0053735434057686025,3429.66088035625,aave_hourly_interpolated
2024-05-14 04:00:00+00:00,2024-05-14,4,1.00054110390782,1.004948803072005,1.0000000024415903,1.0000003584728416,2.1388559412471864e-05,0.003145157190493464,2.1388330680496487e-05,0.0031402215298614758,1.37636969481e-05,0.003033748430831,1001816.5137255518,5395.352546205493,0.005385569585134183,3426.380570285,aave_hourly_interpolated
2024-05-14 05:00:00+00:00,2024-05-14,5,1.0005411063507315,1.0049491633187293,1.0000000024415903,1.0000003584727133,2.1388559412471864e-05,0.0031451560626838404,2.1388330680496487e-05,0.003140220405587869,1.37636969481e-05,0.003033748430831,1001671.4670222348,5406.621156534819,0.005397599247393562,3423.10026021375,aave_hourly_interpolated
2024-05-14 06:00:00+00:00,2024-05-14,6,1.0005411087936429,1.0049495235654533,1.0000000024415903,1.0000003584725847,2.1388559412471864e-05,0.003145154932922889,2.1388330680496487e-05,0.0031402192793690505,1.37636969481e-05,0.003033748430831,1001526.4203189178,5417.889766864147,0.0054096323940599775,3419.8199501425,aave_hourly_interpolated
2024-05-14 07:00:00+00:00,2024-05-14,7,1.0005411112365543,1.0049498838121775,1.0000000024415903,1.0000003584724564,2.1388559412471864e-05,0.0031451538051132655,2.1388330680496487e-05,0.0031402181550954414,1.37636969481e-05,0.003033748430831,1001381.3736156009,5429.158377193473,0.005421669026647541,3416.5396400712502,aave_hourly_interpolated
2024-05-14 08:00:00+00:00,2024-05-14,8,1.0005411136794657,1.0049502440589015,1.0000000024415903,1.0000003584723276,2.1388559412471864e-05,0.003145152673401208,2.1388330680496487e-05,0.0031402170269316317,1.37636969481e-05,0.003033748430831,1001236.3269122839,5440.426987522799,0.0054337091466712464,3413.25933,aave_hourly_interpolated
2024-05-14 09:00:00+00:00,2024-05-14,9,1.0005411161223772,1.0049506043056258,1.0000000024415903,1.0000003584721993,2.1388559412471864e-05,0.0031451515455915846,2.1388330680496487e-05,0.00314021590265802,1.37636969481e-05,0.003033748430831,1001091.2802089669,5451.695597852126,0.0054457527556469616,3409.97901992875,aave_hourly_interpolated
2024-05-14 10:00:00+00:00,2024-05-14,10,1.0005411185652886,1.0049509645523498,1.0000000024415903,1.0000003584720707,2.1388559412471864e-05,0.003145150415830855,2.1388330680496487e-05,0.003140214776439418,1.37636969481e-05,0.003033748430831,1000946.23350565,5462.964208181453,0.005457799855091434,3406.6987098575,aave_hourly_interpolated
2024-05-14 11:00:00+00:00,2024-05-14,11,1.0005411210082,1.004951324799074,1.0000000024415903,1.0000003584719424,2.1388559412471864e-05,0.0031451492880212317,2.1388330680496487e-05,0.0031402136521658038,1.37636969481e-05,0.003033748430831,1000801.186802333,5474.232818510779,0.0054698504465222906,3403.41839978625,aave_hourly_interpolated
2024-05-14 12:00:00+00:00,2024-05-14,12,1.0005411234511115,1.0049516850457982,1.0000000024415903,1.0000003584718138,2.1388559412471864e-05,0.0031451481582602803,2.1388330680496487e-05,0.0031402125259469777,1.37636969481e-05,0.003033748430831,1000656.140099016,5485.501428840105,0.005481904531458038,3400.138089715,aave_hourly_interpolated
2024-05-14 13:00:00+00:00,2024-05-14,13,1.000541125894023,1.0049520452925222,1.0000000024415905,1.0000003584716852,2.1388561357582603e-05,0.003145147028499551,2.1388332625565623e-05,0.0031402113997283723,1.37636969481e-05,0.003033748430831,1000511.093395699,5496.7700391694325,0.0054939621114180655,3396.85777964375,aave_hourly_interpolated
2024-05-14 14:00:00+00:00,2024-05-14,14,1.0005411283369345,1.0049524055392465,1.0000000024415903,1.0000003584715569,2.1388559412471864e-05,0.0031451459006899274,2.1388330680496487e-05,0.0031402102754547537,1.37636969481e-05,0.003033748430831,1000366.0466923821,5508.038649498759,0.005506023187922641,3393.5774695725,aave_hourly_interpolated
2024-05-14 15:00:00+00:00,2024-05-14,15,1.000541130779846,1.0049527657859705,1.0000000024415903,1.000000358471428,2.1388559412471864e-05,0.00314514476897787,2.1388330680496487e-05,0.0031402091472909357,1.37636969481e-05,0.003033748430831,1000220.9999890651,5519.307259828085,0.005518087762492914,3390.29715950125,aave_hourly_interpolated
2024-05-14 16:00:00+00:00,2024-05-14,16,1.0005411332227574,1.0049531260326947,1.0000000024415903,1.0000003584712998,2.1388559412471864e-05,0.0031451436411682465,2.1388330680496487e-05,0.003140208023017315,1.37636969481e-05,0.003033748430831,1000075.9532857481,5530.575870157412,0.00553015583665092,3387.01684943,aave_hourly_interpolated
2024-05-14 17:00:00+00:00,2024-05-14,17,1.0005411356656688,1.0049534862794187,1.0000000024415903,1.0000003584711712,2.1388559412471864e-05,0.003145142511407517,2.1388330680496487e-05,0.0031402068967987043,1.37636969481e-05,0.003033748430831,999930.9065824312,5541.844480486739,0.005542227411919572,3383.7365393587497,aave_hourly_interpolated
2024-05-14 18:00:00+00:00,2024-05-14,18,1.0005411381085803,1.004953846526143,1.0000000024415903,1.0000003584710428,2.1388559412471864e-05,0.0031451413835978936,2.1388330680496487e-05,0.003140205772525081,1.37636969481e-05,0.003033748430831,999785.8598791142,5553.113090816065,0.005554302489822672,3380.4562292875,aave_hourly_interpolated
2024-05-14 19:00:00+00:00,2024-05-14,19,1.0005411405514917,1.004954206772867,1.0000000024415903,1.000000358470914,2.1388559412471864e-05,0.0031451402518858362,2.1388330680496487e-05,0.0031402046443612577,1.37636969481e-05,0.003033748430831,999640.8131757972,5564.381701145392,0.005566381071884905,3377.17591921625,aave_hourly_interpolated
2024-05-14 20:00:00+00:00,2024-05-14,20,1.000541142994403,1.0049545670195912,1.0000000024415903,1.000000358470786,2.1388559412471864e-05,0.0031451391260273187,2.1388330680496487e-05,0.00314020352203262,1.37636969481e-05,0.003033748430831,999495.7664724803,5575.650311474718,0.005578463159631839,3373.895609145,aave_hourly_interpolated
2024-05-14 21:00:00+00:00,2024-05-14,21,1.0005411454373145,1.0049549272663152,1.0000000024415903,1.0000003584706572,2.1388559412471864e-05,0.0031451379943152613,2.1388330680496487e-05,0.0031402023938687943,1.37636969481e-05,0.003033748430831,999350.7197691633,5586.918921804045,0.005590548754589929,3370.61529907375,aave_hourly_interpolated
2024-05-14 22:00:00+00:00,2024-05-14,22,1.000541147880226,1.0049552875130394,1.0000000024415903,1.0000003584705288,2.1388559412471864e-05,0.003145136866505638,2.1388330680496487e-05,0.003140201269595166,1.37636969481e-05,0.003033748430831,999205.6730658463,5598.187532133371,0.005602637858286517,3367.3349890024997,aave_hourly_interpolated
2024-05-14 23:00:00+00:00,2024-05-14,23,1.0005411503231374,1.0049556477597634,1.0000000024415903,1.0000003584704,2.1388559412471864e-05,0.0031451357347935804,2.1388330680496487e-05,0.0031402001414313377,1.37636969481e-05,0.003033748430831,999060.6263625294,5609.456142462698,0.005614730472249833,3364.05467893125,aave_hourly_interpolated
2024-05-15 00:00:00+00:00,2024-05-15,0,1.0005411527660488,1.0049560080064877,1.0000000024415903,1.000000358470272,2.1388559412471864e-05,0.003145134608935285,2.1388330680496487e-05,0.003140199019102917,1.46482057272e-05,0.0030626826310327,998915.5796592124,5620.724752792024,0.00562682659800899,3360.77436886,aave_hourly_interpolated
2024-05-15 01:00:00+00:00,2024-05-15,1,1.0005411696313937,1.0049563573859577,1.000000016856223,1.0000003476564818,0.00014767141532145978,0.0030501124072439545,0.00014766051297130536,0.0030454702513982635,1.46482057272e-05,0.0030626826310327,998462.0499943026,5664.10930979563,0.005672833844639314,3368.5225262958334,aave_hourly_interpolated
2024-05-15 02:00:00+00:00,2024-05-15,2,1.0005411864967384,1.0049567067654277,1.0000000168562226,1.0000003476563608,0.0001476714114307942,0.003050111343925632,0.00014766050908121426,0.003045469191313319,1.46482057272e-05,0.0030626826310327,998008.5203293929,5707.493866799235,0.005718882905844807,3376.2706837316664,aave_hourly_interpolated
2024-05-15 03:00:00+00:00,2024-05-15,3,1.0005412033620833,1.0049570561448977,1.0000000168562226,1.00000034765624,0.0001476714114307942,0.003050110282558194,0.00014766050908121426,0.0030454681331733248,1.46482057272e-05,0.0030626826310327,997554.990664483,5750.87842380284,0.005764973838657369,3384.0188411675,aave_hourly_interpolated
2024-05-15 04:00:00+00:00,2024-05-15,4,1.000541220227428,1.004957405524368,1.000000016856222,1.0000003476561194,0.0001476714055945738,0.0030501092231420834,0.00014766050324585558,0.003045467076978724,1.46482057272e-05,0.0030626826310327,997101.4609995732,5794.262980806445,0.0058111067002126525,3391.7669986033334,aave_hourly_interpolated
2024-05-15 05:00:00+00:00,2024-05-15,5,1.0005412370927729,1.004957754903838,1.000000016856222,1.0000003476559982,0.0001476714055945738,0.003050108157872655,0.00014766050324585558,0.003045466014948603,1.46482057272e-05,0.0030626826310327,996647.9313346634,5837.64753781005,0.005857281547750318,3399.5151560391664,aave_hourly_interpolated
2024-05-15 06:00:00+00:00,2024-05-15,6,1.0005412539581178,1.004958104283308,1.0000000168562218,1.0000003476558774,0.00014767140364924103,0.003050107096505217,0.00014766050130081,0.0030454649568086053,1.46482057272e-05,0.0030626826310327,996194.4016697537,5881.032094813656,0.005903498438614258,3407.263313475,aave_hourly_interpolated
2024-05-15 07:00:00+00:00,2024-05-15,7,1.0005412708234624,1.004958453662778,1.000000016856221,1.0000003476557566,0.00014767139781302063,0.0030501060351380005,0.00014766049546545133,0.003045463898668828,1.46482057272e-05,0.0030626826310327,995740.8720048439,5924.416651817261,0.0059497574302528385,3415.0114709108334,aave_hourly_interpolated
2024-05-15 08:00:00+00:00,2024-05-15,8,1.0005412876888073,1.004958803042248,1.000000016856221,1.0000003476556356,0.00014767139781302063,0.003050104971819678,0.00014766049546545133,0.003045462838583877,1.46482057272e-05,0.0030626826310327,995287.3423399341,5967.801208820866,0.0059960585802191395,3422.7596283466664,aave_hourly_interpolated
2024-05-15 09:00:00+00:00,2024-05-15,9,1.0005413045541522,1.004959152421718,1.0000000168562209,1.0000003476555148,0.0001476713958674658,0.00305010391045224,0.00014766049352018376,0.003045461780443876,1.46482057272e-05,0.0030626826310327,994833.8126750244,6011.185765824471,0.0060424019461711885,3430.5077857825,aave_hourly_interpolated
